0.13854665,0.2757965,0.7215229,0.31451884,0.29478377,0.14621156,0.22847772,0.7480095
0.14276138,0.2770557,0.7215352,0.31613728,0.2960371,0.14693683,0.23369479,0.74798065
0.14696556,0.2783126,0.7215476,0.31775126,0.29728898,0.14765692,0.23888054,0.74795324
0.15115845,0.27956706,0.72156024,0.3193608,0.29853886,0.14837322,0.24403396,0.7479268
0.15533984,0.2808192,0.7215729,0.3209658,0.29978693,0.14908473,0.24915487,0.7479015
0.15950891,0.282069,0.7215859,0.32256615,0.3010352,0.14979538,0.25424212,0.74787647
0.1636692,0.28329983,0.721604,0.32416192,0.302282,0.15050529,0.25930014,0.7478518
0.16781768,0.28452337,0.72162366,0.32575318,0.3035263,0.15121444,0.26432526,0.7478274
0.17195296,0.28574464,0.72164345,0.3273398,0.30476806,0.15192285,0.26931554,0.7478033
0.17600125,0.28697464,0.7216745,0.3289328,0.30601835,0.15263993,0.2742706,0.74777955
0.18003339,0.28820273,0.7217059,0.3305216,0.30726644,0.15335661,0.27919003,0.7477562
0.18405175,0.2894285,0.72173756,0.3321057,0.30851206,0.15407237,0.28407374,0.74773306
0.18805608,0.2906519,0.72176945,0.33368525,0.30975515,0.15478742,0.28892124,0.7477103
0.19204605,0.29187292,0.7218013,0.33526,0.3109956,0.15550154,0.29373237,0.7476879
0.1960215,0.29309162,0.7218333,0.33683005,0.31223357,0.15621479,0.29850686,0.7476658
0.1999821,0.294308,0.7218654,0.33839545,0.313469,0.15692735,0.30324435,0.7476442
0.2039277,0.29552191,0.7218978,0.3399561,0.3147018,0.15763894,0.30794477,0.7476227
0.20785794,0.29673347,0.7219302,0.34151205,0.31593215,0.15834954,0.31260794,0.74760175
0.21178553,0.29794338,0.72196347,0.34306383,0.31716055,0.15905994,0.31723353,0.7475811
0.21570322,0.29915124,0.7219972,0.34461123,0.3183866,0.1597699,0.32181978,0.74756086
0.21960479,0.3003601,0.7220345,0.34615377,0.31961018,0.16048181,0.3263289,0.74754095
0.22349015,0.30157217,0.7220777,0.34769166,0.32083112,0.16119766,0.33078152,0.7475214
0.22735909,0.30278406,0.72212315,0.34922472,0.32204956,0.1619147,0.33518872,0.7475021
0.23120052,0.30399567,0.7221708,0.35075524,0.32326767,0.16263247,0.33955845,0.7474833
0.23502028,0.3052057,0.72221965,0.3522819,0.32448414,0.16335016,0.34389055,0.7474649
0.2388202,0.30640706,0.7222871,0.35380375,0.32570046,0.16405773,0.3481812,0.74744976
0.24260473,0.30759662,0.7223463,0.35532084,0.32691664,0.16474724,0.35248157,0.74743813
0.2463719,0.30878356,0.72240525,0.35683313,0.32813025,0.16543582,0.35674486,0.74742675
0.25012144,0.3099681,0.7224641,0.35834047,0.3293412,0.16612351,0.36096978,0.74741566
0.2538533,0.3111502,0.72252303,0.35984313,0.33054957,0.16681036,0.3651565,0.74740505
0.2575672,0.31232986,0.7225819,0.36134085,0.33175528,0.16749632,0.36930493,0.7473948
0.26126364,0.31348422,0.72262514,0.3628338,0.3329583,0.16816735,0.37346286,0.74738485
0.26494232,0.31462708,0.7226672,0.36432183,0.33415884,0.16883603,0.37758836,0.74737525
0.2686026,0.31576765,0.72270954,0.36580506,0.33535662,0.16950414,0.38167486,0.74736595
0.27224448,0.31690603,0.7227521,0.3672835,0.33655187,0.17017144,0.38572267,0.747357
0.27586758,0.31804225,0.72279483,0.36875698,0.33774447,0.17083812,0.38973182,0.7473485
0.279472,0.31917617,0.72283775,0.3702257,0.33893445,0.17150405,0.39370224,0.74734026
0.28305757,0.32030788,0.72288084,0.37168953,0.34012178,0.17216927,0.39763412,0.74733245
0.2866241,0.32143736,0.7229241,0.37314847,0.34130645,0.17283386,0.40152755,0.7473249
0.2901714,0.3225647,0.72296757,0.37460265,0.34248856,0.17349774,0.40538272,0.7473178
0.2936995,0.32368973,0.7230113,0.37605187,0.34366795,0.1741609,0.40919954,0.747311
0.29720822,0.3248125,0.7230551,0.3774964,0.3448448,0.17482337,0.41297838,0.7473045
0.30069208,0.3259331,0.7230991,0.37895212,0.34601676,0.17548406,0.4167191,0.74729127
0.30415362,0.32705143,0.7231434,0.3804124,0.3471838,0.1761438,0.42042214,0.7472746
0.30759555,0.3281676,0.7231879,0.38186777,0.34834814,0.17680284,0.42408744,0.74725807
0.31101784,0.3292814,0.7232323,0.38331822,0.34950984,0.1774612,0.42771524,0.7472423
0.3144194,0.33038953,0.72327375,0.38476726,0.3506675,0.1781159,0.43131617,0.74722517
0.31780088,0.33148438,0.72330415,0.38621214,0.35182238,0.17876035,0.43491325,0.7472082
0.32116243,0.33257702,0.723335,0.3876522,0.3529745,0.17940423,0.438473,0.74719155
0.32452238,0.33366296,0.7233613,0.3890827,0.35411915,0.18004343,0.44199556,0.7471754
0.3278793,0.33474007,0.72338146,0.39050156,0.35525468,0.1806764,0.4454812,0.74715954
0.3311968,0.33581647,0.7234032,0.391917,0.3563888,0.18131018,0.44893008,0.7471441
0.33450314,0.33688852,0.72342294,0.39332527,0.3575182,0.1819455,0.45234263,0.7471293
0.33780432,0.33795467,0.7234451,0.39472482,0.35864103,0.18257707,0.455719,0.74711484
0.3410856,0.33901957,0.7234974,0.39611962,0.35976142,0.18320796,0.45905995,0.74710083
0.34434646,0.34008223,0.7235499,0.39750952,0.36087906,0.18383837,0.46236518,0.74708724
0.34758672,0.34114295,0.7236025,0.39889476,0.36199415,0.18446836,0.46563473,0.7470739
0.3508068,0.3422015,0.72365963,0.4002727,0.36310735,0.18509775,0.46886873,0.7470619
0.3540066,0.3432578,0.723717,0.40164503,0.3642183,0.18572652,0.47206137,0.7470506
0.3571857,0.34431115,0.72377366,0.40301266,0.36532658,0.18635395,0.47517762,0.7470397
0.36034408,0.34536245,0.72383034,0.4043755,0.3664322,0.18698102,0.4782599,0.7470291
0.36347702,0.34640542,0.723896,0.4057337,0.36753532,0.1876075,0.48130214,0.7470189
0.36658844,0.34744468,0.7239643,0.4070879,0.36862826,0.18823406,0.4843092,0.7470089
0.36967954,0.34848186,0.7240323,0.40843767,0.3697143,0.18886045,0.48728308,0.74699944
0.37274146,0.3495382,0.7240935,0.40979478,0.3707938,0.18948632,0.49021703,0.7469854
0.37578025,0.35059488,0.724147,0.41114914,0.3718701,0.1901072,0.4931314,0.7469709
0.0034887083,0.3477449,0.7224565,0.40787092,0.37476856,0.18476531,0.49915746,0.74931717
0.007731568,0.34930536,0.72297215,0.40970555,0.37636486,0.18584844,0.5020394,0.74930733
0.011919968,0.35075408,0.7233786,0.4114258,0.37785098,0.18682748,0.50489104,0.7493007
0.016014509,0.35208115,0.7236805,0.413033,0.37922594,0.18771243,0.5077135,0.74929416
0.019960351,0.35321698,0.72379804,0.41444963,0.38041216,0.18843612,0.510505,0.74928784
0.023903593,0.35434866,0.7239135,0.4158594,0.3815932,0.1891577,0.5132644,0.74928176
0.027838267,0.35547906,0.7240302,0.41726518,0.38277343,0.1898795,0.5159924,0.7492759
0.03185673,0.3565884,0.7241281,0.41864762,0.38392994,0.19058472,0.51868904,0.7492701
0.03594745,0.35768023,0.72421074,0.42001215,0.38506165,0.19127682,0.52135795,0.74926466
0.040035486,0.35877407,0.7242977,0.4213721,0.38619062,0.19197199,0.52396905,0.7492593
0.04413087,0.35986388,0.7243829,0.4227254,0.38731477,0.19266504,0.5265503,0.7492541
0.048304006,0.3609349,0.72445166,0.42406216,0.38841778,0.19334328,0.52910197,0.74924725
0.052587338,0.36198458,0.7245011,0.42539766,0.38949105,0.19400424,0.53162444,0.74923134
0.056956828,0.3630059,0.7245228,0.42671093,0.39054394,0.19464082,0.5341484,0.74921566
0.061411425,0.36401185,0.7245314,0.4280068,0.3915814,0.19526538,0.5366457,0.7492002
0.0658607,0.36501595,0.7245405,0.42929822,0.39261624,0.19588986,0.5391144,0.7491851
0.07032624,0.36601537,0.72454697,0.43058217,0.39364547,0.19651148,0.5415547,0.74917
0.074796095,0.36700848,0.72454953,0.43185702,0.3946676,0.19712901,0.5439666,0.7491553
0.07923979,0.36799628,0.7245491,0.43312404,0.39568362,0.19774348,0.5463507,0.7491406
0.08367603,0.36898205,0.72454876,0.43438622,0.39669675,0.19835737,0.5487072,0.7491263
0.08810513,0.36996597,0.72454906,0.4356439,0.39770728,0.19897112,0.5510365,0.74911225
0.09252661,0.3709481,0.7245498,0.43689734,0.39871526,0.19958463,0.5533389,0.7490983
0.096897386,0.37193215,0.7245546,0.43814984,0.39972436,0.20020112,0.5556144,0.7490846
0.10122859,0.3729171,0.7245625,0.4394006,0.40073347,0.20081976,0.5578636,0.7490712
0.10553397,0.37390175,0.7245724,0.44064853,0.4017417,0.2014395,0.56008655,0.74905807
0.10982084,0.3748856,0.72458386,0.441893,0.40274823,0.20205986,0.5622837,0.7490449
0.11409861,0.3758675,0.7245956,0.44313028,0.4037522,0.20267755,0.56445545,0.7490388
0.11836699,0.37684762,0.72461116,0.44436318,0.4047536,0.20329502,0.56660193,0.749033
0.122626014,0.37782666,0.7246566,0.44559172,0.40575242,0.20391235,0.56872416,0.7490272
0.12684387,0.37881175,0.72470415,0.44681916,0.4067521,0.2045322,0.57082003,0.74902165
0.13099015,0.3798246,0.7247504,0.44804728,0.40775537,0.20515725,0.5728838,0.7490163
0.13512558,0.38083547,0.72479934,0.4492612,0.40875593,0.205782,0.5749234,0.7490109
0.13925004,0.38184407,0.7248504,0.45047083,0.40975392,0.20640647,0.5769391,0.7490057
0.14336333,0.38285077,0.7249016,0.45167616,0.41074935,0.20703062,0.5789313,0.7490008
0.14746512,0.3838554,0.72495323,0.45287704,0.41174224,0.2076545,0.5809002,0.748996
0.15155442,0.38485718,0.7250063,0.45407367,0.41273266,0.20827803,0.58284515,0.74899143
0.15562654,0.38585025,0.7250688,0.4552661,0.41372043,0.20890135,0.58476096,0.7489872
0.15968618,0.38684142,0.7251316,0.45645395,0.41470575,0.20952421,0.5866543,0.748983
0.16373211,0.38783213,0.72519594,0.4576425,0.41568694,0.21014816,0.588519,0.74897707
0.16777092,0.3888262,0.7252658,0.4588364,0.41666186,0.21077654,0.59033847,0.74896747
0.17184925,0.38981587,0.7253336,0.4600236,0.41763207,0.21140248,0.5921366,0.74895793
0.17591396,0.3908035,0.72540116,0.46120664,0.41859987,0.2120279,0.5939139,0.7489486
0.17996612,0.39178863,0.7254687,0.4623848,0.4195648,0.21265268,0.5956704,0.74893963
0.18406054,0.39275798,0.7255224,0.46354532,0.4205136,0.21326527,0.59740657,0.74893075
0.18814036,0.39372537,0.72557634,0.46470138,0.42146003,0.21387738,0.59912235,0.7489222
0.19220525,0.39469057,0.7256302,0.46585315,0.42240402,0.21448919,0.6008182,0.7489139
0.19625485,0.39565375,0.72568434,0.46700093,0.42334566,0.2151005,0.6024943,0.7489058
0.20028576,0.396628,0.72573406,0.4681444,0.42428482,0.21571144,0.6041467,0.74889785
0.20430046,0.3976022,0.7257832,0.46928355,0.42522165,0.21632203,0.605779,0.7488902
0.2083039,0.3985768,0.72583497,0.4704212,0.42615858,0.21693444,0.60739255,0.7488828
0.21222651,0.39955953,0.7258969,0.47156483,0.4271034,0.21755531,0.6089871,0.74887556
0.21613303,0.4005399,0.7259592,0.47270426,0.42804572,0.21817565,0.61056334,0.74886847
0.22002557,0.4015213,0.7260114,0.47383946,0.42898571,0.21879551,0.6121242,0.74886185
0.2239134,0.40249768,0.7260596,0.47496742,0.42992023,0.21941236,0.6136674,0.74885523
0.22779784,0.40346846,0.72610444,0.47608778,0.4308489,0.22002575,0.6151928,0.74884903
0.23166516,0.40443698,0.7261495,0.47720405,0.43177518,0.22063872,0.6167005,0.7488429
0.23551217,0.4054034,0.7261946,0.47831598,0.4326954,0.22126427,0.618187,0.7488324
0.23934183,0.4063674,0.7262399,0.4794239,0.43361303,0.22188976,0.61965626,0.7488221
0.24317783,0.40732318,0.7262791,0.48052147,0.43452212,0.22250947,0.62110853,0.74881184
0.24702036,0.40827036,0.726312,0.48160866,0.43542263,0.22312328,0.6225441,0.748802
0.25084466,0.40921542,0.7263452,0.48269174,0.43632084,0.22373652,0.6239631,0.74879235
0.25465065,0.41015828,0.7263783,0.48377073,0.43721682,0.22434926,0.6253658,0.74878293
0.25843522,0.411099,0.72641176,0.48484576,0.43810678,0.22497422,0.6267487,0.7487693
0.2621991,0.4120376,0.7264452,0.4859167,0.43899205,0.22560748,0.6281132,0.7487528
0.2659441,0.41297403,0.7264789,0.4869837,0.43987504,0.22624019,0.62946206,0.7487367
0.26967004,0.4139082,0.7265129,0.48804656,0.44075584,0.22687227,0.63079536,0.7487207
0.27952114,0.41570416,0.73200023,0.47714454,0.43989566,0.22344589,0.00089824945,0.7534041
0.28316632,0.41674778,0.7321021,0.4783083,0.44078547,0.22423068,0.00649688,0.7533509
0.28679132,0.4177822,0.732197,0.47947124,0.44167203,0.22500885,0.012133617,0.75329673
0.2903966,0.41879648,0.73227394,0.48063037,0.44255653,0.22577098,0.017863944,0.75324285
0.29398224,0.4197697,0.7323121,0.4817855,0.4434388,0.22649884,0.023746595,0.753189
0.2975441,0.4206742,0.7322836,0.48293707,0.4443191,0.22716841,0.029896274,0.75313556
0.30105874,0.42156285,0.7322416,0.48408678,0.44519907,0.22782561,0.036150545,0.7530821
0.30455348,0.42240834,0.7321588,0.4852324,0.44607693,0.22844678,0.042514637,0.75302905
0.3080283,0.42325264,0.7320769,0.48637438,0.44695258,0.22906813,0.048861884,0.75297606
0.31148306,0.42409492,0.73199517,0.48751226,0.44782588,0.22968888,0.055201,0.7529235
0.31491765,0.42493498,0.7319135,0.48864624,0.44869715,0.23030904,0.061530948,0.75287104
0.3183332,0.42577648,0.73183554,0.48977634,0.44956768,0.23092514,0.067820676,0.7528207
0.32172906,0.42663056,0.7317725,0.49090248,0.45043686,0.23154986,0.07397963,0.7527716
0.32510468,0.4274869,0.73171395,0.4920247,0.45130393,0.23217776,0.080098115,0.7527228
0.32846192,0.42834985,0.73166436,0.49314293,0.45217162,0.23280194,0.08612798,0.75267774
0.33180037,0.42921075,0.7316148,0.4942573,0.45303932,0.23341724,0.09214654,0.75263554
0.33511654,0.43006697,0.7315733,0.49536768,0.45390475,0.23403195,0.09814797,0.75259364
0.3384086,0.43091676,0.73154503,0.49647406,0.45476812,0.23464617,0.10412959,0.7525521
0.34168008,0.43177068,0.73152345,0.49757645,0.4556293,0.23526528,0.11005202,0.75251085
0.34493083,0.43263325,0.7315126,0.49867484,0.45648816,0.23589301,0.1158837,0.75246984
0.348161,0.43349347,0.7315016,0.4997693,0.4573449,0.23651999,0.12170207,0.75242895
0.35137036,0.4343471,0.73148626,0.5008597,0.45819953,0.23714232,0.12758538,0.7523885
0.35455915,0.43519855,0.73147106,0.5019459,0.45905194,0.23776403,0.13344899,0.7523484
0.35772714,0.43604797,0.7314559,0.5030284,0.45990208,0.23838523,0.13929206,0.7523084
0.36087427,0.43689546,0.731441,0.50410676,0.46075007,0.23900583,0.14511368,0.75226885
0.3640007,0.43774086,0.7314265,0.505181,0.46159592,0.23962584,0.15091313,0.7522297
0.3671064,0.4385842,0.731412,0.5062513,0.46243948,0.2402452,0.15668967,0.7521906
0.3701913,0.4394381,0.7314103,0.5073176,0.46328098,0.24087483,0.1623776,0.752152
0.37325546,0.4402997,0.73141855,0.50837964,0.4641203,0.2415123,0.16799074,0.7521138
0.3762988,0.4411591,0.7314271,0.50943774,0.46495748,0.24214894,0.17357907,0.7520758
0.37931594,0.44203785,0.7314284,0.5104918,0.4657924,0.24278492,0.1791349,0.75203824
0.38230875,0.4429281,0.73142546,0.5115418,0.46662512,0.2434203,0.18466008,0.75200087
0.38528094,0.4438227,0.73142946,0.5125877,0.4674557,0.24406072,0.19013348,0.7519639
0.3882325,0.44471714,0.7314358,0.5136297,0.4682842,0.24470213,0.19557151,0.7519274
0.39115506,0.4456119,0.73144484,0.5146694,0.46911255,0.24534506,0.20098838,0.75189114
0.3940473,0.44650775,0.7314574,0.51570594,0.46994522,0.24598879,0.20639601,0.75185543
0.39691445,0.44740126,0.73147017,0.51673263,0.4707932,0.24662685,0.21177441,0.7518197
0.39976123,0.4482924,0.731483,0.5177551,0.47163883,0.24726397,0.21712303,0.7517848
0.40258762,0.44918114,0.73149616,0.5187736,0.47248206,0.24790049,0.22244132,0.7517499
0.40539372,0.45006752,0.7315093,0.519788,0.47332317,0.24853605,0.22772878,0.7517156
0.4081794,0.4509517,0.7315228,0.5207985,0.4741619,0.24917093,0.23298475,0.75168157
0.41094488,0.45183358,0.7315376,0.52180475,0.47499838,0.24980494,0.23820886,0.75164795
0.4136909,0.452714,0.7315929,0.5228071,0.4758326,0.25043806,0.24340156,0.75161475
0.41641673,0.4535921,0.731648,0.5238052,0.47666457,0.25107047,0.24856135,0.7515819
0.4191225,0.4544678,0.7317042,0.5247992,0.4774943,0.25170207,0.25368777,0.75154936
0.421808,0.45534107,0.73176473,0.5257893,0.47832173,0.25233275,0.25878045,0.7515174
0.42447355,0.456212,0.7318252,0.52677524,0.4791469,0.25296265,0.2638389,0.7514857
0.42711908,0.45708057,0.73188555,0.5277572,0.47996986,0.25359172,0.26886287,0.7514544
0.42973852,0.45793974,0.73195577,0.5287275,0.4807892,0.25423297,0.2738411,0.751422
0.4347993,0.4579197,0.73348373,0.52448404,0.48075143,0.25243947,0.0015094131,0.7533712
0.4373866,0.45915216,0.73390424,0.5254649,0.4815736,0.25342232,0.0072377287,0.75333714
0.43998057,0.460089,0.7340314,0.5264355,0.48238683,0.25415042,0.012809992,0.75330305
0.44256386,0.46101582,0.7341504,0.5274004,0.4831955,0.25487113,0.018415645,0.7532693
0.44512698,0.46194065,0.7342693,0.528362,0.48400214,0.25559133,0.024018511,0.75323564
0.44767007,0.46283278,0.73435795,0.52932036,0.4848067,0.25628456,0.029744118,0.75320214
0.45019338,0.46365082,0.7343744,0.5302754,0.4856091,0.25691494,0.035789095,0.7531687
0.45269606,0.46443108,0.73435205,0.531227,0.48640952,0.25751165,0.042006925,0.7531356
0.45517078,0.465237,0.7343147,0.5321754,0.48720777,0.2581042,0.048241585,0.75310266
0.45762587,0.46602428,0.73426086,0.5331205,0.48800406,0.25868174,0.054522805,0.75306994
0.46006155,0.46681228,0.73421013,0.53406215,0.48879817,0.2592614,0.060771205,0.7530373
0.4624776,0.4676002,0.7341613,0.5350006,0.48959017,0.25984225,0.06699366,0.7530048
0.46487436,0.4683984,0.7341251,0.5359357,0.49038014,0.26043317,0.07309107,0.7529726
0.46725187,0.46917814,0.7340728,0.5368672,0.4911681,0.2610095,0.07920957,0.75294054
0.4696103,0.4699494,0.73401403,0.5377956,0.4919539,0.26157972,0.085313536,0.7529087
0.4719496,0.47072592,0.7339631,0.53872055,0.49273762,0.26215595,0.09133675,0.75287706
0.4742699,0.47150058,0.7339124,0.53964204,0.49351937,0.2627316,0.097345404,0.7528458
0.4765714,0.4722732,0.73386174,0.5405601,0.49429896,0.26330677,0.10333872,0.75281465
0.47885427,0.4730438,0.7338115,0.54147494,0.49507648,0.26388147,0.109315686,0.75278366
0.4811184,0.47381923,0.7337684,0.5423862,0.49584973,0.26446158,0.115227945,0.75275314
0.48336402,0.47460285,0.73373574,0.5432941,0.49661958,0.2650499,0.121052526,0.7527226
0.48560286,0.47538263,0.73370147,0.5441967,0.49738562,0.2656362,0.12685838,0.75269234
0.48782736,0.47615975,0.733667,0.54509544,0.498149,0.26622155,0.13264477,0.7526626
0.49003348,0.47693074,0.7336286,0.5459907,0.49891034,0.26680255,0.13848591,0.75263286
0.49368262,0.47650677,0.73414403,0.54418284,0.49910733,0.26578066,0.0018764995,0.75361526
0.49585614,0.47787276,0.7347085,0.5450754,0.49986434,0.26688498,0.007552091,0.7535841
0.49800792,0.47879356,0.7348231,0.5459622,0.50062793,0.26759824,0.013091803,0.75355303
0.5001409,0.47970498,0.7349304,0.54684514,0.5013919,0.26830387,0.018676061,0.75352204
0.5022561,0.48061264,0.7350359,0.547725,0.502154,0.26900774,0.02426786,0.7534914
0.5043533,0.48151058,0.73513395,0.5486019,0.502914,0.26970425,0.029885404,0.75346076
0.50643283,0.48236227,0.73518753,0.5494757,0.503672,0.27036196,0.035686336,0.75343025
0.50848347,0.4831376,0.7351672,0.5503495,0.5044306,0.270955,0.04182475,0.7533999
0.5105034,0.48389754,0.7351333,0.55122304,0.50519043,0.2715358,0.04806249,0.75336975
0.51250714,0.4846505,0.7350947,0.5520894,0.5059495,0.2721119,0.05430858,0.7533413
0.51449496,0.48538953,0.7350443,0.55294776,0.506708,0.27267718,0.060584746,0.7533151
0.51646566,0.4861286,0.734996,0.55380297,0.5074647,0.27324376,0.06683452,0.75328904
0.5184195,0.4868794,0.7349615,0.55465484,0.5082192,0.27382156,0.07294923,0.75326306
0.52035654,0.48763302,0.734932,0.55550396,0.5089716,0.27440315,0.07900762,0.75323737
0.5222731,0.48838538,0.73490345,0.55635005,0.50971705,0.2750019,0.08504207,0.7532058
0.524169,0.4891412,0.7348806,0.55719286,0.51045525,0.27562305,0.090978146,0.75316805
0.5260465,0.48987022,0.7348438,0.55803275,0.51118845,0.27623215,0.09697818,0.75312674
0.5279083,0.4905979,0.73483676,0.55886954,0.51191956,0.27684057,0.1029635,0.75308573
0.52975386,0.49132368,0.7348298,0.5597031,0.5126487,0.27744845,0.10893256,0.75304496
0.5315834,0.492049,0.73482627,0.56053376,0.5133758,0.278057,0.11487367,0.75300455
0.5333948,0.49279633,0.73483914,0.56136113,0.51410097,0.2786784,0.12068683,0.7529643
0.53518695,0.4935526,0.73484856,0.56218886,0.51482284,0.27929902,0.12647775,0.7529231
0.5369627,0.494307,0.73485786,0.5630153,0.51554215,0.27991903,0.13224927,0.7528813
0.5387168,0.4950508,0.73487914,0.5638386,0.5162594,0.28053826,0.13799441,0.7528398
0.5404547,0.49578676,0.73489714,0.56465876,0.51697475,0.28115264,0.14380431,0.7527985
0.5421773,0.49652073,0.734915,0.56547576,0.517688,0.28176624,0.14959213,0.7527577
0.54388493,0.49725282,0.73493326,0.56628966,0.51839924,0.28237915,0.15535685,0.7527173
0.5455775,0.49798286,0.7349514,0.56710035,0.5191086,0.28299138,0.16109797,0.75267684
0.5472553,0.49871093,0.7349696,0.567908,0.51981586,0.28360292,0.16681471,0.7526369
0.54891837,0.49943706,0.7349881,0.5687124,0.5205211,0.28421375,0.17250618,0.7525973
0.5505669,0.5001715,0.7350166,0.56951374,0.5212243,0.28483263,0.17811903,0.752558
0.5522011,0.5009161,0.7350574,0.5703117,0.52192557,0.2854614,0.18364194,0.75251895
0.5538207,0.5016588,0.7350983,0.5711068,0.5226248,0.2860894,0.18913803,0.75248027
0.55542636,0.5023994,0.7351392,0.5718985,0.52332205,0.28671658,0.19460678,0.75244194
0.55701774,0.5031378,0.73518,0.5726871,0.5240173,0.28734288,0.20004764,0.752404
0.55859524,0.5038755,0.73522216,0.5734724,0.5247105,0.28796938,0.20547879,0.7523664
0.5601618,0.5046153,0.7352529,0.57425475,0.52540183,0.2885954,0.21089152,0.7523291
0.56171525,0.5053537,0.73528117,0.57503366,0.52609116,0.28922054,0.21627492,0.7522922
0.56325495,0.50609,0.73530966,0.5758098,0.5267784,0.2898449,0.22162768,0.7522557
0.56478137,0.5068244,0.7353381,0.57658225,0.5274636,0.29046836,0.2269494,0.7522195
0.5662943,0.50755656,0.7353667,0.5773519,0.52814686,0.291091,0.23223937,0.7521837
0.5677937,0.50828665,0.73539543,0.5781182,0.528828,0.29171374,0.23749709,0.75214773
0.56927663,0.50901467,0.73542404,0.5788814,0.52950245,0.29235342,0.2427176,0.7521068
0.5707443,0.50975734,0.7354587,0.5796412,0.5301751,0.2929993,0.24787062,0.7520664
0.5721958,0.51051116,0.7354892,0.580398,0.53084576,0.29364443,0.2529847,0.7520262
0.5736316,0.5112662,0.735523,0.58114785,0.5315261,0.29428777,0.2580549,0.75198644
0.57505435,0.51202,0.7355581,0.5818943,0.53220546,0.29493102,0.2630869,0.75194716
0.57646483,0.5127715,0.73559314,0.5826373,0.53288275,0.2955731,0.2680847,0.75190824
0.577863,0.5135208,0.73562825,0.58337754,0.5335581,0.29621416,0.27304763,0.75187653
0.5792489,0.51426774,0.7356634,0.5841147,0.5342313,0.2968543,0.2779756,0.75185376
0.5806215,0.51501125,0.73572844,0.58484864,0.5349029,0.29749325,0.28286663,0.75183153
0.5819811,0.51575106,0.7358222,0.5855795,0.53557223,0.29813108,0.28772077,0.7518096
0.58332974,0.51648974,0.73591226,0.58630717,0.53623974,0.29876778,0.2925399,0.7517881
0.58466876,0.51722926,0.7359925,0.5870317,0.53690535,0.29940233,0.29732588,0.7517669
0.58934593,0.5154563,0.73565906,0.58201104,0.5367428,0.29533684,0.0023585483,0.7543234
0.5906653,0.51681685,0.736347,0.58273935,0.5374132,0.29654783,0.008035533,0.7542862
0.59197176,0.5177186,0.73659647,0.5834656,0.53808147,0.29735637,0.013394766,0.7542491
0.5932636,0.5185499,0.73676103,0.5841893,0.53874815,0.29809448,0.018899456,0.7542119
0.5945435,0.51936466,0.7369121,0.58491063,0.53941286,0.2988193,0.024476297,0.7541748
0.006115705,0.5176465,0.7385579,0.5805555,0.54466087,0.2918926,0.035533726,0.7581694
0.010082632,0.51835215,0.73856944,0.58142626,0.5453835,0.29256764,0.04187993,0.7581127
0.014113389,0.5190428,0.73856777,0.5822804,0.54609,0.29323062,0.04821042,0.7580562
0.018277109,0.5197161,0.73855036,0.58310175,0.5467643,0.29387978,0.05439979,0.75799966
0.022520207,0.5203744,0.7385198,0.5839073,0.54742366,0.29451695,0.060581036,0.75794333
